
---------- Begin Simulation Statistics ----------
final_tick                               118204828672                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 270644                       # Simulator instruction rate (inst/s)
host_mem_usage                                8595016                       # Number of bytes of host memory used
host_op_rate                                   323729                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                   964.82                       # Real time elapsed on the host
host_tick_rate                              122514698                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                   261123586                       # Number of instructions simulated
sim_ops                                     312340919                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.118205                       # Number of seconds simulated
sim_ticks                                118204828672                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  62626221                       # number of cc regfile reads
system.cpu.cc_regfile_writes                 61925989                       # number of cc regfile writes
system.cpu.committedInsts                   261123586                       # Number of Instructions Simulated
system.cpu.committedOps                     312340919                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.951004                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.951004                       # CPI: Total CPI of All Threads
system.cpu.idleCycles                         7220553                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              1872519                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                 33205039                       # Number of branches executed
system.cpu.iew.exec_nop                        244239                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.316001                       # Inst execution rate
system.cpu.iew.exec_refs                    105343722                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   37282887                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 8089588                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts              67822985                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts             177305                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts                 0                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             38642653                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           335652048                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts              68060835                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           4173709                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts             326801785                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                 535603                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                 60249                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                1808759                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                751576                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents          22480                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect      1044370                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         828149                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                 304470639                       # num instructions consuming a value
system.cpu.iew.wb_count                     322478486                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.639239                       # average fanout of values written-back
system.cpu.iew.wb_producers                 194629444                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.298591                       # insts written-back per cycle
system.cpu.iew.wb_sent                      322836204                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                359559379                       # number of integer regfile reads
system.cpu.int_regfile_writes               212814378                       # number of integer regfile writes
system.cpu.ipc                               1.051521                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.051521                       # IPC: Total IPC of All Threads
system.cpu.itb.stage2_mmu.stage2_tlb.hits            0                       # Total TLB (inst and data) hits
system.cpu.itb.stage2_mmu.stage2_tlb.misses            0                       # Total TLB (inst and data) misses
system.cpu.itb.stage2_mmu.stage2_tlb.accesses            0                       # Total TLB (inst and data) accesses
system.cpu.itb.stage2_mmu.stage2_tlb.walker.walks            0                       # Table walker walks requested
system.cpu.itb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.stage2_mmu.stage2_tlb.walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.stage2_mmu.stage2_tlb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 118204828672                       # Cumulative time (in ticks) in various power states
system.cpu.itb.walker.walks                         0                       # Table walker walks requested
system.cpu.itb.walker.requestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.walker.requestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.walker.requestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 118204828672                       # Cumulative time (in ticks) in various power states
system.cpu.l2bus.trans_dist::ReadResp         1545489                       # Transaction distribution
system.cpu.l2bus.trans_dist::WritebackDirty      2239795                       # Transaction distribution
system.cpu.l2bus.trans_dist::CleanEvict       1591946                       # Transaction distribution
system.cpu.l2bus.trans_dist::HardPFReq         121288                       # Transaction distribution
system.cpu.l2bus.trans_dist::UpgradeReq        176323                       # Transaction distribution
system.cpu.l2bus.trans_dist::SCUpgradeReq          187                       # Transaction distribution
system.cpu.l2bus.trans_dist::UpgradeResp       176510                       # Transaction distribution
system.cpu.l2bus.trans_dist::ReadExReq         387127                       # Transaction distribution
system.cpu.l2bus.trans_dist::ReadExResp        387127                       # Transaction distribution
system.cpu.l2bus.trans_dist::ReadCleanReq       493255                       # Transaction distribution
system.cpu.l2bus.trans_dist::ReadSharedReq      1052235                       # Transaction distribution
system.cpu.l2bus.trans_dist::InvalidateReq       181763                       # Transaction distribution
system.cpu.l2bus.trans_dist::InvalidateResp       181763                       # Transaction distribution
system.cpu.l2bus.pkt_count_system.cpu.icache.mem_side_port::system.cpu.l2cache.cpu_side_port      1479251                       # Packet count per connected requestor and responder (bytes)
system.cpu.l2bus.pkt_count_system.cpu.dcache.mem_side_port::system.cpu.l2cache.cpu_side_port      5139235                       # Packet count per connected requestor and responder (bytes)
system.cpu.l2bus.pkt_count::total             6618486                       # Packet count per connected requestor and responder (bytes)
system.cpu.l2bus.pkt_size_system.cpu.icache.mem_side_port::system.cpu.l2cache.cpu_side_port     31568256                       # Cumulative packet size per connected requestor and responder (bytes)
system.cpu.l2bus.pkt_size_system.cpu.dcache.mem_side_port::system.cpu.l2cache.cpu_side_port    177862720                       # Cumulative packet size per connected requestor and responder (bytes)
system.cpu.l2bus.pkt_size::total            209430976                       # Cumulative packet size per connected requestor and responder (bytes)
system.cpu.l2bus.snoops                       1916322                       # Total snoops (count)
system.cpu.l2bus.snoopTraffic                57603328                       # Total snoop traffic (bytes)
system.cpu.l2bus.snoop_fanout::samples        4207742                       # Request fanout histogram
system.cpu.l2bus.snoop_fanout::mean          0.162891                       # Request fanout histogram
system.cpu.l2bus.snoop_fanout::stdev         0.369289                       # Request fanout histogram
system.cpu.l2bus.snoop_fanout::underflows            0      0.00%      0.00% # Request fanout histogram
system.cpu.l2bus.snoop_fanout::0              3522374     83.71%     83.71% # Request fanout histogram
system.cpu.l2bus.snoop_fanout::1               685333     16.29%    100.00% # Request fanout histogram
system.cpu.l2bus.snoop_fanout::2                   35      0.00%    100.00% # Request fanout histogram
system.cpu.l2bus.snoop_fanout::overflows            0      0.00%    100.00% # Request fanout histogram
system.cpu.l2bus.snoop_fanout::min_value            0                       # Request fanout histogram
system.cpu.l2bus.snoop_fanout::max_value            2                       # Request fanout histogram
system.cpu.l2bus.snoop_fanout::total          4207742                       # Request fanout histogram
system.cpu.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED 118204828672                       # Cumulative time (in ticks) in various power states
system.cpu.l2bus.reqLayer0.occupancy       3373752782                       # Layer occupancy (ticks)
system.cpu.l2bus.reqLayer0.utilization            2.9                       # Layer utilization (%)
system.cpu.l2bus.respLayer0.occupancy       705407912                       # Layer occupancy (ticks)
system.cpu.l2bus.respLayer0.utilization           0.6                       # Layer utilization (%)
system.cpu.l2bus.respLayer1.occupancy      2226058984                       # Layer occupancy (ticks)
system.cpu.l2bus.respLayer1.utilization           1.9                       # Layer utilization (%)
system.cpu.l2cache.demand_hits::.cpu.inst       125740                       # number of demand (read+write) hits
system.cpu.l2cache.demand_hits::.cpu.data       493075                       # number of demand (read+write) hits
system.cpu.l2cache.demand_hits::.cpu.dcache.prefetcher       173648                       # number of demand (read+write) hits
system.cpu.l2cache.demand_hits::total          792463                       # number of demand (read+write) hits
system.cpu.l2cache.overall_hits::.cpu.inst       125740                       # number of overall hits
system.cpu.l2cache.overall_hits::.cpu.data       493075                       # number of overall hits
system.cpu.l2cache.overall_hits::.cpu.dcache.prefetcher       173648                       # number of overall hits
system.cpu.l2cache.overall_hits::total         792463                       # number of overall hits
system.cpu.l2cache.demand_misses::.cpu.inst       367515                       # number of demand (read+write) misses
system.cpu.l2cache.demand_misses::.cpu.data       457143                       # number of demand (read+write) misses
system.cpu.l2cache.demand_misses::.cpu.dcache.prefetcher       315496                       # number of demand (read+write) misses
system.cpu.l2cache.demand_misses::total       1140154                       # number of demand (read+write) misses
system.cpu.l2cache.overall_misses::.cpu.inst       367515                       # number of overall misses
system.cpu.l2cache.overall_misses::.cpu.data       457143                       # number of overall misses
system.cpu.l2cache.overall_misses::.cpu.dcache.prefetcher       315496                       # number of overall misses
system.cpu.l2cache.overall_misses::total      1140154                       # number of overall misses
system.cpu.l2cache.demand_miss_latency::.cpu.inst   8835512000                       # number of demand (read+write) miss cycles
system.cpu.l2cache.demand_miss_latency::.cpu.data  10469441480                       # number of demand (read+write) miss cycles
system.cpu.l2cache.demand_miss_latency::.cpu.dcache.prefetcher  10866253976                       # number of demand (read+write) miss cycles
system.cpu.l2cache.demand_miss_latency::total  30171207456                       # number of demand (read+write) miss cycles
system.cpu.l2cache.overall_miss_latency::.cpu.inst   8835512000                       # number of overall miss cycles
system.cpu.l2cache.overall_miss_latency::.cpu.data  10469441480                       # number of overall miss cycles
system.cpu.l2cache.overall_miss_latency::.cpu.dcache.prefetcher  10866253976                       # number of overall miss cycles
system.cpu.l2cache.overall_miss_latency::total  30171207456                       # number of overall miss cycles
system.cpu.l2cache.demand_accesses::.cpu.inst       493255                       # number of demand (read+write) accesses
system.cpu.l2cache.demand_accesses::.cpu.data       950218                       # number of demand (read+write) accesses
system.cpu.l2cache.demand_accesses::.cpu.dcache.prefetcher       489144                       # number of demand (read+write) accesses
system.cpu.l2cache.demand_accesses::total      1932617                       # number of demand (read+write) accesses
system.cpu.l2cache.overall_accesses::.cpu.inst       493255                       # number of overall (read+write) accesses
system.cpu.l2cache.overall_accesses::.cpu.data       950218                       # number of overall (read+write) accesses
system.cpu.l2cache.overall_accesses::.cpu.dcache.prefetcher       489144                       # number of overall (read+write) accesses
system.cpu.l2cache.overall_accesses::total      1932617                       # number of overall (read+write) accesses
